id,last_scraped,host_since,host_listings_count,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,bed_type,price,security_deposit,cleaning_fee,review_scores_rating,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,has_availability,is_review,days_host
10366021,2019-01-17,2016-01-04,1,f,t,District 6,36.172045934443055,-86.76256266181696,Entire home/apt,House,5,1.0,2,Real Bed,300.0,150.0,75.0,99.0,27,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1109
10379024,2019-01-17,2015-06-01,1,t,t,District 7,36.20332447215183,-86.7329872541164,Entire home/apt,House,10,2.5,3,Real Bed,350.0,500.0,150.0,98.0,123,9.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1326
10384849,2019-01-17,2014-09-21,1,t,t,District 6,36.17099326783457,-86.75928949557196,Entire home/apt,House,6,2.0,2,Real Bed,106.0,200.0,70.0,99.0,213,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1579
10410232,2019-01-17,2014-11-07,2,t,t,District 19,36.17152028580183,-86.79495998371895,Entire home/apt,House,10,3.0,3,Real Bed,350.0,500.0,150.0,98.0,71,9.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1532
10411052,2019-01-17,2015-10-11,3,t,t,District 5,36.18791413887874,-86.75373222068716,Entire home/apt,House,12,2.5,5,Real Bed,198.0,200.0,150.0,98.0,53,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1194
10423877,2019-01-17,2016-01-07,1,t,f,District 6,36.17960016718772,-86.74565158851023,Entire home/apt,Loft,4,1.0,1,Real Bed,95.0,1500.0,40.0,97.0,241,9.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1106
10426942,2019-01-17,2015-12-11,2,t,t,District 16,36.117214442089015,-86.74253116021376,Entire home/apt,Townhouse,4,1.0,2,Real Bed,85.0,200.0,75.0,99.0,173,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1133
10428006,2019-01-17,2016-01-07,1,t,f,District 19,36.18263352512749,-86.7903722718375,Entire home/apt,House,10,3.0,4,Real Bed,600.0,1500.0,200.0,98.0,43,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1106
10431161,2019-01-17,2015-11-23,1,f,t,District 17,36.12768372139144,-86.77438727387683,Entire home/apt,Loft,4,1.0,2,Real Bed,370.0,250.0,100.0,98.0,13,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1151
10448038,2019-01-17,2016-01-08,2,f,f,District 17,36.13919409839895,-86.76804545124426,Entire home/apt,Bungalow,6,1.0,2,Real Bed,154.0,100.0,99.0,93.0,138,9.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1105
10452356,2019-01-17,2016-01-08,4,t,f,District 10,36.35479103472503,-86.74376931399199,Entire home/apt,House,6,1.0,2,Real Bed,45.0,0.0,120.0,94.0,28,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1105
10452358,2019-01-17,2016-01-08,4,t,f,District 10,36.35356084812617,-86.74224893373884,Entire home/apt,House,6,2.0,2,Real Bed,53.0,0.0,120.0,98.0,30,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1105
10452361,2019-01-17,2016-01-08,4,t,f,District 10,36.353166352873465,-86.74269123550974,Entire home/apt,House,12,3.0,4,Real Bed,89.0,0.0,195.0,99.0,18,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1105
10452462,2019-01-17,2014-05-10,1,t,t,District 6,36.17505206518879,-86.74336809846773,Entire home/apt,Guesthouse,4,1.0,1,Real Bed,125.0,0.0,50.0,100.0,87,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1713
10452960,2019-01-17,2015-09-04,2,t,t,District 21,36.14363217143337,-86.81493984766365,Entire home/apt,Apartment,7,2.0,3,Real Bed,245.0,0.0,125.0,99.0,186,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1231
10457284,2019-01-17,2016-01-08,1,t,t,District 17,36.129920761226565,-86.75125991282553,Entire home/apt,Bungalow,7,2.0,3,Real Bed,120.0,150.0,75.0,98.0,112,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1105
10469646,2019-01-17,2015-06-01,8,t,t,District 19,36.15521033618033,-86.76999714880968,Entire home/apt,Apartment,4,1.0,1,Real Bed,299.0,200.0,95.0,96.0,51,10.0,10.0,10.0,10.0,9.0,t,f,flexible,f,f,t,True,1326
10470638,2019-01-17,2015-04-09,3,t,t,District 8,36.2374836127355,-86.73173829251493,Private room,House,4,1.5,2,Real Bed,79.0,250.0,50.0,95.0,30,9.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1379
10472626,2019-01-17,2016-01-08,2,f,f,District 17,36.13300180419985,-86.77819193815432,Entire home/apt,House,6,1.0,2,Real Bed,99.0,100.0,95.0,91.0,174,9.0,10.0,9.0,10.0,9.0,t,f,moderate,f,f,t,True,1105
10477993,2019-01-17,2012-11-21,12,f,t,District 16,36.12138955323236,-86.74112465009163,Entire home/apt,Bungalow,6,1.0,3,Real Bed,97.0,150.0,150.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2248
10513612,2019-01-17,2015-05-30,1,t,f,District 26,36.07715300718904,-86.73166160489323,Entire home/apt,House,12,2.0,4,Real Bed,400.0,0.0,150.0,100.0,56,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1328
10513727,2019-01-17,2015-04-26,3,t,t,District 19,36.14847548204825,-86.79385061327841,Entire home/apt,Apartment,4,1.0,1,Real Bed,115.0,200.0,80.0,99.0,107,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1362
10526732,2019-01-17,2016-01-11,1,t,f,District 24,36.14557847240639,-86.82303228966983,Entire home/apt,Guesthouse,2,1.0,1,Real Bed,105.0,0.0,50.0,98.0,143,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1102
10528368,2019-01-17,2016-01-12,18,t,f,District 19,36.16257433656032,-86.77915762398901,Entire home/apt,Loft,4,1.0,1,Real Bed,333.0,0.0,165.0,98.0,19,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10542666,2019-01-17,2014-07-29,1,f,t,District 18,36.121330092657495,-86.79757345370761,Entire home/apt,House,10,3.0,3,Real Bed,375.0,0.0,150.0,92.0,13,9.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1633
10549143,2019-01-17,2012-09-21,1,t,t,District 24,36.133974532264155,-86.8337186716676,Entire home/apt,House,6,2.5,2,Real Bed,329.0,0.0,65.0,98.0,35,9.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2309
10561858,2019-01-17,2015-11-12,2,t,t,District 8,36.25995201540749,-86.72012535890877,Entire home/apt,House,8,2.0,3,Real Bed,127.0,0.0,75.0,99.0,143,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1162
10595439,2019-01-17,2010-12-15,28,f,f,District 19,36.16537566252607,-86.77611829906141,Entire home/apt,Loft,6,1.5,2,Real Bed,380.0,0.0,100.0,80.0,4,10.0,10.0,8.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2955
10608929,2019-01-17,2013-11-26,1,f,f,District 8,36.222662111824604,-86.75523117596262,Entire home/apt,House,6,1.5,3,Real Bed,130.0,100.0,100.0,100.0,64,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1878
10609492,2019-01-17,2015-03-18,2,t,t,District 15,36.17024863045313,-86.69160118106363,Entire home/apt,House,6,2.0,2,Real Bed,205.0,200.0,120.0,100.0,25,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1401
10611628,2019-01-17,2010-12-15,28,f,f,District 19,36.16495058261314,-86.77663753010525,Entire home/apt,Loft,6,1.5,2,Real Bed,277.0,0.0,100.0,93.0,25,9.0,10.0,9.0,9.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2955
10614824,2019-01-17,2014-11-17,3,f,t,District 19,36.18486179819476,-86.79038637949877,Entire home/apt,House,12,2.5,4,Real Bed,699.0,500.0,250.0,94.0,41,9.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1522
10617955,2019-01-17,2015-11-07,1,t,f,District 17,36.13180873452392,-86.78315632879671,Entire home/apt,Bungalow,6,1.0,2,Real Bed,169.0,250.0,39.0,96.0,204,9.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,t,True,1167
10630848,2019-01-17,2016-01-16,3,f,t,District 19,36.173977771728225,-86.78177507249674,Entire home/apt,Condominium,6,1.5,2,Real Bed,325.0,300.0,110.0,95.0,35,9.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1097
10636085,2019-01-17,2012-11-21,12,f,t,District 16,36.12131753116075,-86.74095069857191,Entire home/apt,Bungalow,6,1.0,3,Real Bed,162.0,200.0,140.0,88.0,19,9.0,9.0,9.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2248
10647391,2019-01-17,2014-07-16,4,f,t,District 8,36.22816473791783,-86.74426580125919,Entire home/apt,House,6,1.0,3,Real Bed,125.0,250.0,125.0,91.0,28,9.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1646
10650073,2019-01-17,2014-12-22,2,t,f,District 18,36.135002588061596,-86.8179345269577,Entire home/apt,Townhouse,6,1.5,2,Real Bed,179.0,0.0,75.0,99.0,173,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1487
10653657,2019-01-17,2015-08-17,3,t,f,District 18,36.127280502820824,-86.79620363543474,Entire home/apt,House,6,1.5,2,Real Bed,128.0,0.0,95.0,99.0,118,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1249
10654389,2019-01-17,2015-08-17,3,t,f,District 18,36.12811034503504,-86.79524877099384,Entire home/apt,House,4,1.0,1,Real Bed,89.0,0.0,70.0,98.0,91,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1249
10659252,2019-01-17,2015-01-21,1,t,t,District 4,36.04886950275157,-86.75183180791147,Private room,House,4,1.0,1,Real Bed,85.0,300.0,50.0,97.0,82,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1457
10698571,2019-01-17,2015-07-21,2,f,f,District 23,36.11167868881841,-86.88860914157867,Entire home/apt,House,12,4.0,4,Real Bed,550.0,300.0,0.0,100.0,3,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1276
10701855,2019-01-17,2015-06-22,1,f,t,District 7,36.199988459046786,-86.74015303269665,Private room,House,4,1.0,2,Real Bed,100.0,0.0,0.0,95.0,99,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1305
10706284,2019-01-17,2016-01-13,1,f,f,District 29,36.084683725468956,-86.61686144944531,Private room,House,2,1.0,1,Real Bed,68.0,0.0,0.0,97.0,14,9.0,9.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1100
10742171,2019-01-17,2015-04-04,1,t,t,District 7,36.20337076546154,-86.72979583869356,Private room,House,2,2.5,1,Real Bed,60.0,0.0,17.0,100.0,122,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1384
10747031,2019-01-17,2014-01-04,2,f,f,District 5,36.19062337826042,-86.7598704315318,Entire home/apt,House,12,2.5,4,Real Bed,400.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1839
10763969,2019-01-17,2014-11-27,2,t,f,District 16,36.119777446096684,-86.73977031334049,Entire home/apt,House,10,2.0,3,Real Bed,152.0,200.0,120.0,95.0,109,9.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1512
10782034,2019-01-17,2013-06-11,51,t,f,District 17,36.126079862172936,-86.77941419130094,Entire home/apt,Apartment,2,1.0,0,Real Bed,75.0,350.0,65.0,94.0,140,9.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,2046
10824603,2019-01-17,2014-07-14,1,f,t,District 16,36.118384262531855,-86.7379447173889,Entire home/apt,House,5,1.0,2,Real Bed,120.0,150.0,40.0,96.0,10,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1648
10833839,2019-01-17,2015-08-03,1,t,t,District 26,36.0820551074386,-86.74119370893659,Entire home/apt,House,6,2.0,3,Real Bed,160.0,200.0,125.0,100.0,55,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1263
10837282,2019-01-17,2010-08-24,2,t,t,District 24,36.138396365560006,-86.83298926532724,Private room,Bungalow,4,1.0,2,Real Bed,99.0,0.0,60.0,98.0,121,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,3068
10839746,2019-01-17,2016-01-26,1,f,f,District 14,36.163978725350816,-86.60147921454622,Entire home/apt,Apartment,2,1.0,1,Real Bed,50.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,1087
10849624,2019-01-17,2014-01-25,2,f,t,District 17,36.138074028805974,-86.77046587018269,Entire home/apt,House,10,2.5,3,Real Bed,430.0,350.0,170.0,100.0,17,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1818
10849686,2019-01-17,2014-06-29,1,f,f,District 19,36.17388429214676,-86.79791780368738,Entire home/apt,House,6,2.0,2,Real Bed,127.0,250.0,89.0,99.0,22,10.0,9.0,10.0,10.0,9.0,f,f,flexible,f,f,t,True,1663
10862946,2019-01-17,2015-10-16,1,t,t,District 12,36.203893752010615,-86.60080101452552,Entire home/apt,House,4,2.5,2,Real Bed,105.0,0.0,76.0,98.0,109,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1189
10888146,2019-01-17,2015-08-29,1,t,t,District 20,36.15845607568431,-86.85232598866057,Entire home/apt,Bungalow,8,2.0,2,Real Bed,160.0,260.0,75.0,98.0,148,10.0,10.0,9.0,10.0,10.0,t,f,moderate,f,f,t,True,1237
10902213,2019-01-17,2015-08-07,5,t,f,District 19,36.148725912396685,-86.79598181437193,Entire home/apt,Condominium,3,1.0,1,Real Bed,160.0,150.0,100.0,97.0,126,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,t,True,1259
10904943,2019-01-17,2016-01-12,18,t,f,District 19,36.163018034948585,-86.7779261391074,Entire home/apt,Apartment,6,2.0,2,Real Bed,553.0,0.0,193.0,95.0,16,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10905803,2019-01-17,2016-01-12,18,t,f,District 19,36.16263234680835,-86.77941510603821,Entire home/apt,Loft,6,2.0,2,Real Bed,553.0,0.0,193.0,97.0,39,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10906429,2019-01-17,2016-01-12,18,t,f,District 19,36.164330517412296,-86.77881063662683,Entire home/apt,Loft,6,2.0,2,Real Bed,553.0,0.0,193.0,93.0,20,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10906882,2019-01-17,2016-01-12,18,t,f,District 19,36.16423155582518,-86.77916720682519,Entire home/apt,Loft,6,2.0,2,Real Bed,525.0,0.0,193.0,98.0,33,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10907204,2019-01-17,2016-01-12,18,t,f,District 19,36.163127641029796,-86.77716255040707,Entire home/apt,Loft,6,2.0,2,Real Bed,564.0,0.0,193.0,92.0,24,10.0,10.0,9.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10907474,2019-01-17,2016-01-12,18,t,f,District 19,36.164403622382025,-86.77885006047208,Entire home/apt,Loft,6,2.0,2,Real Bed,553.0,0.0,193.0,96.0,21,9.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10907863,2019-01-17,2016-01-12,18,t,f,District 19,36.16428000652103,-86.77804348945197,Entire home/apt,Loft,2,1.0,1,Real Bed,360.0,0.0,165.0,98.0,21,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10908056,2019-01-17,2016-01-12,18,t,f,District 19,36.16235419796245,-86.77772846459958,Entire home/apt,Loft,2,1.0,1,Real Bed,305.0,0.0,149.0,97.0,40,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10908681,2019-01-17,2016-01-12,18,t,f,District 19,36.16315571320538,-86.77899559461409,Entire home/apt,Loft,2,1.0,1,Real Bed,333.0,0.0,149.0,89.0,17,10.0,10.0,10.0,9.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10908989,2019-01-17,2016-01-12,18,t,f,District 19,36.162509831290066,-86.77937430935269,Entire home/apt,Loft,6,2.0,2,Real Bed,553.0,0.0,193.0,92.0,18,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10909222,2019-01-17,2016-01-12,18,t,f,District 19,36.16233909048303,-86.77742574921177,Entire home/apt,Loft,6,2.0,2,Real Bed,553.0,0.0,193.0,96.0,28,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10909378,2019-01-17,2016-01-12,18,t,f,District 19,36.16304333333774,-86.77791131477656,Entire home/apt,Loft,6,2.0,2,Real Bed,525.0,0.0,193.0,98.0,26,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10909635,2019-01-17,2016-01-12,18,t,f,District 19,36.16403323789081,-86.77869384008436,Entire home/apt,Loft,6,2.0,2,Real Bed,564.0,0.0,193.0,97.0,23,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10909715,2019-01-17,2015-05-13,2,t,t,District 6,36.18250889657826,-86.72696958944836,Entire home/apt,House,6,3.5,3,Real Bed,350.0,500.0,100.0,100.0,71,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1345
10909755,2019-01-17,2016-01-12,18,t,f,District 19,36.16301509545333,-86.77775092784954,Entire home/apt,Loft,6,1.5,1,Real Bed,498.0,0.0,193.0,98.0,28,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10909867,2019-01-17,2016-01-12,18,t,f,District 19,36.164047391247465,-86.778773860249,Entire home/apt,Loft,2,1.0,1,Real Bed,333.0,0.0,149.0,96.0,22,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1101
10917853,2019-01-17,2013-06-11,51,t,f,District 18,36.12906134627632,-86.79455588782362,Entire home/apt,Loft,2,1.0,0,Real Bed,85.0,300.0,65.0,95.0,125,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,2046
10960823,2019-01-17,2015-06-01,2,t,t,District 15,36.21535999479643,-86.68419832299674,Entire home/apt,Apartment,4,1.0,1,Real Bed,96.0,150.0,59.0,99.0,78,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1326
10965305,2019-01-17,2014-11-05,1,f,f,District 17,36.12990636926147,-86.7814755339394,Entire home/apt,House,6,2.0,3,Real Bed,350.0,300.0,150.0,100.0,17,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1534
10973882,2019-01-17,2015-09-07,3,f,t,District 15,36.23384253157045,-86.70522712038391,Entire home/apt,Camper/RV,4,1.0,0,Real Bed,202.0,600.0,0.0,100.0,3,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,t,True,1228
10985810,2019-01-17,2014-05-16,15,t,t,District 18,36.12548512445938,-86.7918273330944,Entire home/apt,Guesthouse,5,1.0,3,Real Bed,390.0,400.0,100.0,99.0,70,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1707
10992814,2019-01-17,2014-07-21,17,t,t,District 24,36.146092748507314,-86.82758815968184,Entire home/apt,House,6,2.0,2,Real Bed,145.0,250.0,75.0,97.0,226,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1641
11007461,2019-01-17,2016-02-01,1,t,t,District 25,36.1058694568344,-86.80064491666418,Entire home/apt,Apartment,6,1.0,2,Real Bed,99.0,150.0,55.0,100.0,242,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1081
11008928,2019-01-17,2015-01-13,3,t,t,District 6,36.179011334319966,-86.74758501694114,Entire home/apt,Apartment,5,1.0,1,Real Bed,99.0,0.0,75.0,97.0,164,10.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,1465
11014831,2019-01-17,2011-06-22,1,f,t,District 26,36.06127799874154,-86.76981927621988,Private room,Guest suite,4,1.0,1,Real Bed,89.0,200.0,35.0,99.0,33,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,2766
11024062,2019-01-17,2016-02-03,2,t,t,District 5,36.20143084666479,-86.7597303532778,Entire home/apt,House,12,4.0,4,Real Bed,350.0,500.0,229.0,99.0,57,10.0,8.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1079
11048972,2019-01-17,2014-06-21,1,t,t,District 7,36.20948915474881,-86.72635052953763,Entire home/apt,House,2,1.0,1,Real Bed,69.0,0.0,5.0,99.0,141,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1671
11070379,2019-01-17,2015-01-19,1,t,t,District 7,36.25327848053856,-86.7121527454442,Entire home/apt,Guest suite,2,1.0,1,Real Bed,75.0,100.0,35.0,97.0,299,10.0,9.0,10.0,10.0,9.0,f,f,moderate,f,f,t,True,1459
11074483,2019-01-17,2012-12-08,1,t,t,District 10,36.335659514699785,-86.75644767531305,Entire home/apt,Cabin,4,1.0,2,Real Bed,175.0,250.0,75.0,99.0,35,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2231
11079846,2019-01-17,2015-08-22,1,t,t,District 17,36.12374369562704,-86.78863660705385,Entire home/apt,Apartment,4,1.0,1,Real Bed,145.0,0.0,50.0,99.0,257,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1244
11083902,2019-01-17,2014-03-21,1,f,f,District 18,36.1358038367972,-86.80187872039856,Entire home/apt,Condominium,2,1.0,1,Real Bed,120.0,0.0,0.0,100.0,11,10.0,10.0,10.0,10.0,9.0,t,f,flexible,f,f,t,True,1763
11097839,2019-01-17,2015-11-14,1,t,t,District 18,36.12315608098632,-86.79382794989752,Entire home/apt,Guesthouse,3,1.0,1,Real Bed,85.0,150.0,79.0,99.0,221,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1160
11097953,2019-01-17,2013-04-04,4,f,f,District 14,36.157985357200744,-86.65531108586586,Entire home/apt,House,8,2.0,3,Real Bed,120.0,200.0,90.0,92.0,125,9.0,9.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2114
11101912,2019-01-17,2012-05-08,2,t,f,District 7,36.19641683811816,-86.70440532340159,Private room,House,4,1.0,1,Real Bed,40.0,0.0,9.0,98.0,237,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,2445
11108095,2019-01-17,2013-03-14,1,t,f,District 25,36.115141600659655,-86.78056640951321,Entire home/apt,Apartment,6,1.0,2,Real Bed,109.0,0.0,69.0,100.0,88,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2135
11116539,2019-01-17,2016-02-07,1,f,t,District 6,36.18894052803164,-86.73387623207766,Entire home/apt,House,4,1.5,2,Real Bed,157.0,150.0,60.0,99.0,17,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1075
11116696,2019-01-17,2010-10-05,1,t,t,District 6,36.176196281674144,-86.74647160630751,Entire home/apt,Guest suite,4,1.0,2,Real Bed,150.0,175.0,55.0,99.0,34,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,3026
11140691,2019-01-17,2016-02-08,1,f,t,District 27,36.07109140498046,-86.73101364083622,Entire home/apt,House,6,2.0,3,Real Bed,145.0,0.0,0.0,100.0,7,10.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,t,True,1074
11145786,2019-01-17,2014-07-13,1,t,t,District 17,36.130529485425065,-86.77590196066002,Private room,House,2,1.0,1,Real Bed,100.0,250.0,20.0,100.0,103,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1649
11154883,2019-01-17,2013-12-20,6,t,t,District 5,36.18883351096317,-86.76697136530944,Entire home/apt,House,10,2.0,3,Real Bed,200.0,0.0,0.0,99.0,85,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1854
11159003,2019-01-17,2016-02-09,2,t,t,District 21,36.16418421624365,-86.82553703781046,Entire home/apt,Apartment,7,2.0,3,Real Bed,200.0,100.0,85.0,98.0,87,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1073
11159013,2019-01-17,2016-01-03,1,t,t,District 7,36.207951174524155,-86.71079563032987,Entire home/apt,Guest suite,2,1.0,1,Real Bed,70.0,100.0,25.0,100.0,196,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1110
11161316,2019-01-17,2012-02-27,1,f,t,District 16,36.09467474198999,-86.72569532916046,Entire home/apt,House,5,1.0,2,Real Bed,200.0,0.0,25.0,94.0,37,9.0,9.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,2516
11167415,2019-01-17,2015-06-13,1,t,t,District 10,36.30334528473622,-86.6830053435779,Entire home/apt,Apartment,4,1.0,2,Real Bed,89.0,0.0,25.0,100.0,205,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1314
11187333,2019-01-17,2014-01-03,1,f,t,District 17,36.12938228351622,-86.77702302026884,Entire home/apt,House,4,1.0,2,Real Bed,100.0,0.0,45.0,80.0,1,8.0,10.0,10.0,8.0,8.0,f,f,strict_14_with_grace_period,f,f,t,True,1840
11190383,2019-01-17,2016-02-10,3,f,f,District 6,36.172075637007325,-86.75427221592234,Entire home/apt,Apartment,6,1.0,2,Real Bed,175.0,250.0,125.0,84.0,45,9.0,10.0,9.0,9.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1072
11205949,2019-01-17,2016-02-11,1,t,t,District 17,36.118040958128894,-86.77729746776049,Entire home/apt,House,10,3.5,4,Real Bed,450.0,750.0,150.0,100.0,51,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1071
11226151,2019-01-17,2015-07-21,3,f,t,District 19,36.1755101914871,-86.78847710702524,Entire home/apt,Apartment,6,1.0,1,Real Bed,128.0,100.0,95.0,99.0,184,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1276
